               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.050165,             0.12097,           0.0013887,             0.88876,             0.79068,             0.85175,             0.43745,             0.04733,             0.11471,           0.0039074,           0.0055942,           0.0055942,           0.0055942
                 150,            0.050214,             0.11849,            0.001531,             0.88401,             0.79106,              0.8524,             0.43719,            0.047372,             0.11133,           0.0034752,           0.0055471,           0.0055471,           0.0055471
                 151,             0.05099,             0.11977,           0.0016773,             0.87335,             0.79776,             0.84984,             0.43208,            0.047893,             0.11288,           0.0035924,              0.0055,              0.0055,              0.0055
                 152,            0.050118,             0.12734,           0.0015607,             0.88792,              0.7805,             0.84794,             0.43712,            0.047721,             0.11173,           0.0042215,           0.0054529,           0.0054529,           0.0054529
                 153,             0.05003,              0.1183,           0.0014849,             0.89086,             0.79622,             0.84957,             0.44446,            0.047672,             0.11148,           0.0045705,           0.0054058,           0.0054058,           0.0054058
                 154,            0.049405,             0.12792,            0.001623,             0.88829,             0.81762,             0.86682,              0.4373,            0.047738,             0.11128,           0.0045308,           0.0053587,           0.0053587,           0.0053587
                 155,            0.051114,             0.12146,           0.0014319,             0.87541,             0.79175,              0.8443,             0.43228,            0.047562,             0.11355,           0.0041518,           0.0053116,           0.0053116,           0.0053116
                 156,            0.049737,             0.11749,           0.0014853,             0.92048,              0.7754,             0.84924,             0.42602,            0.047668,             0.11139,           0.0049063,           0.0052645,           0.0052645,           0.0052645
                 157,            0.050353,             0.12007,            0.001733,             0.89723,             0.77275,             0.83547,             0.41786,            0.048457,             0.11335,           0.0044545,           0.0052174,           0.0052174,           0.0052174
                 158,            0.050161,              0.1254,            0.001626,             0.88629,             0.80599,             0.84977,             0.42352,            0.047953,             0.11041,           0.0035254,           0.0051704,           0.0051704,           0.0051704
                 159,            0.050413,             0.12022,           0.0016068,             0.87888,             0.78071,              0.8439,             0.42352,            0.047818,             0.11339,           0.0042112,           0.0051234,           0.0051234,           0.0051234
                 160,            0.051233,             0.12568,           0.0016169,             0.86636,             0.78913,             0.82899,             0.42815,            0.048018,             0.11536,           0.0046262,           0.0050765,           0.0050765,           0.0050765
                 161,            0.050453,              0.1218,           0.0018607,             0.88707,             0.79414,             0.85472,             0.43794,            0.047349,             0.11362,           0.0036623,           0.0050296,           0.0050296,           0.0050296
                 162,            0.049443,             0.11896,           0.0016944,               0.902,             0.79807,             0.85615,             0.43818,            0.047543,             0.11198,           0.0042772,           0.0049828,           0.0049828,           0.0049828
                 163,            0.050493,             0.12057,           0.0013789,             0.89637,             0.80335,             0.85424,             0.43295,            0.047535,             0.11527,           0.0041211,            0.004936,            0.004936,            0.004936
                 164,            0.048946,             0.11631,            0.001449,             0.90332,             0.79623,              0.8485,              0.4355,            0.047444,             0.11146,           0.0040416,           0.0048893,           0.0048893,           0.0048893
                 165,            0.051371,             0.12127,           0.0017332,             0.86054,             0.81415,             0.85372,             0.43575,            0.047081,             0.11465,           0.0036554,           0.0048426,           0.0048426,           0.0048426
                 166,            0.049635,             0.12053,           0.0014516,             0.88737,             0.80342,             0.84659,             0.43725,            0.047092,             0.11522,           0.0047581,            0.004796,            0.004796,            0.004796
                 167,            0.049982,             0.12804,           0.0013603,             0.88495,             0.79153,             0.84789,             0.42129,            0.047078,             0.11363,           0.0036228,           0.0047495,           0.0047495,           0.0047495
                 168,              0.0497,             0.11548,            0.001512,             0.87513,             0.78712,             0.83347,             0.42281,            0.047932,             0.11428,           0.0049594,           0.0047031,           0.0047031,           0.0047031
                 169,            0.049875,             0.11748,           0.0015096,             0.87715,             0.78327,             0.84362,             0.43541,            0.047418,              0.1119,           0.0041143,           0.0046568,           0.0046568,           0.0046568
                 170,            0.048341,             0.11865,           0.0014238,             0.91982,             0.76903,             0.85013,             0.43701,            0.046975,             0.11417,           0.0040616,           0.0046105,           0.0046105,           0.0046105
                 171,            0.051479,             0.12867,           0.0014889,             0.89296,             0.78591,             0.84591,             0.43121,            0.047482,             0.11218,            0.004118,           0.0045644,           0.0045644,           0.0045644
                 172,            0.048852,             0.11586,           0.0013344,             0.90325,             0.78042,             0.85519,             0.43524,            0.047039,             0.11322,           0.0034431,           0.0045184,           0.0045184,           0.0045184
                 173,            0.047724,             0.11217,           0.0015773,             0.85518,             0.79426,             0.84368,              0.4277,            0.047436,             0.11169,           0.0036591,           0.0044724,           0.0044724,           0.0044724
                 174,            0.048708,             0.11185,           0.0016258,             0.90223,              0.7739,             0.85386,             0.43891,            0.047151,             0.11114,           0.0041309,           0.0044266,           0.0044266,           0.0044266
                 175,            0.049242,             0.12217,           0.0015607,             0.87954,             0.77524,             0.84371,             0.43033,            0.047365,             0.11315,           0.0042056,           0.0043809,           0.0043809,           0.0043809
                 176,            0.049896,              0.1174,           0.0014466,             0.92559,             0.79832,               0.861,             0.43634,            0.047286,             0.11199,           0.0046005,           0.0043353,           0.0043353,           0.0043353
                 177,            0.048996,             0.12037,           0.0014181,             0.89589,             0.77357,             0.83126,             0.42309,            0.048117,             0.11407,           0.0050266,           0.0042899,           0.0042899,           0.0042899
                 178,            0.049114,             0.11666,           0.0014337,             0.92269,             0.77718,             0.85107,             0.43624,            0.047275,             0.11313,           0.0040501,           0.0042445,           0.0042445,           0.0042445
                 179,            0.049011,             0.11435,           0.0014132,             0.88938,             0.78923,             0.84899,             0.43594,            0.047244,             0.11265,           0.0044516,           0.0041994,           0.0041994,           0.0041994
                 180,            0.049419,             0.12212,            0.001587,             0.89984,             0.77231,             0.83994,             0.43675,             0.04746,              0.1138,           0.0050357,           0.0041543,           0.0041543,           0.0041543
                 181,            0.050187,             0.12345,           0.0012649,             0.89381,             0.77319,             0.84346,             0.43963,             0.04741,             0.11603,           0.0050618,           0.0041094,           0.0041094,           0.0041094
                 182,            0.049829,             0.12078,           0.0013675,             0.86588,             0.81414,              0.8597,              0.4321,            0.047372,             0.11105,           0.0041056,           0.0040647,           0.0040647,           0.0040647
                 183,            0.050951,             0.12269,            0.001356,              0.9056,             0.78997,              0.8502,             0.43141,            0.046832,             0.11081,           0.0040956,           0.0040201,           0.0040201,           0.0040201
                 184,            0.050111,             0.11926,            0.001641,             0.89725,             0.78452,              0.8438,             0.42777,            0.047978,             0.11421,           0.0048245,           0.0039757,           0.0039757,           0.0039757
                 185,            0.049934,             0.11752,           0.0013291,             0.88912,             0.78282,             0.84703,             0.43574,            0.047532,             0.11413,           0.0033141,           0.0039314,           0.0039314,           0.0039314
                 186,            0.047538,             0.11405,           0.0014475,              0.8961,             0.77951,              0.8421,             0.43113,            0.047893,             0.11255,           0.0041843,           0.0038873,           0.0038873,           0.0038873
                 187,            0.048478,             0.12021,           0.0015672,             0.90515,             0.79909,             0.86317,              0.4503,            0.046697,             0.11123,           0.0038248,           0.0038434,           0.0038434,           0.0038434
                 188,            0.049898,             0.11911,           0.0013722,             0.89071,             0.80159,             0.86065,             0.43711,            0.046939,             0.11266,           0.0040711,           0.0037997,           0.0037997,           0.0037997
                 189,            0.047367,             0.11665,           0.0012709,             0.89002,              0.7768,             0.84649,             0.43047,            0.047346,             0.11378,           0.0044003,           0.0037562,           0.0037562,           0.0037562
                 190,            0.048895,             0.11448,           0.0014501,             0.91058,             0.76334,             0.83956,             0.43068,            0.047493,             0.11282,           0.0040537,           0.0037128,           0.0037128,           0.0037128
                 191,            0.047665,             0.11383,           0.0014724,             0.88831,             0.78755,              0.8495,             0.44172,            0.047312,             0.11314,           0.0042327,           0.0036697,           0.0036697,           0.0036697
                 192,            0.048025,             0.11372,           0.0015099,             0.87788,             0.76758,             0.83593,             0.43906,            0.047641,              0.1128,           0.0042121,           0.0036267,           0.0036267,           0.0036267
                 193,            0.047889,             0.11371,           0.0014889,             0.88522,             0.79228,             0.84718,             0.44202,            0.047739,             0.11267,           0.0040688,            0.003584,            0.003584,            0.003584
                 194,            0.048875,             0.11321,           0.0016147,              0.9125,             0.76925,             0.83971,             0.43809,            0.047376,             0.11353,           0.0040696,           0.0035415,           0.0035415,           0.0035415
                 195,            0.049229,             0.11936,            0.001504,             0.91442,             0.77743,             0.85303,             0.44482,            0.046735,             0.11256,           0.0038665,           0.0034991,           0.0034991,           0.0034991
                 196,            0.048393,             0.11518,           0.0013409,             0.91413,             0.78211,             0.86173,             0.45625,            0.046241,             0.11112,           0.0038553,            0.003457,            0.003457,            0.003457
                 197,            0.049896,             0.11494,           0.0013966,             0.87969,             0.81667,             0.86249,             0.43365,            0.047229,             0.11307,           0.0038405,           0.0034152,           0.0034152,           0.0034152
                 198,            0.048155,             0.11949,            0.001454,             0.89428,              0.7889,             0.84984,             0.43076,            0.047782,              0.1127,            0.004769,           0.0033735,           0.0033735,           0.0033735
                 199,            0.049098,             0.12104,            0.001341,             0.88798,             0.77959,             0.84451,             0.44621,            0.046543,             0.11224,           0.0036989,           0.0033321,           0.0033321,           0.0033321
                 200,            0.048374,             0.11065,           0.0014206,             0.92112,             0.76608,             0.83966,             0.44117,            0.046571,             0.11273,           0.0041577,           0.0032909,           0.0032909,           0.0032909
                 201,            0.047417,              0.1127,           0.0014751,             0.87718,             0.78218,             0.84357,             0.43836,            0.046844,             0.11126,           0.0039569,             0.00325,             0.00325,             0.00325
                 202,            0.048744,             0.12133,           0.0011389,             0.90724,              0.7729,             0.84132,             0.43655,            0.046596,             0.11352,           0.0044946,           0.0032093,           0.0032093,           0.0032093
                 203,            0.047345,             0.11455,           0.0011651,             0.89322,             0.78438,             0.84847,              0.4374,            0.047147,             0.11335,           0.0038186,           0.0031689,           0.0031689,           0.0031689
                 204,            0.048577,             0.12242,           0.0013165,             0.87542,             0.80646,             0.85321,             0.45221,            0.046894,             0.11118,           0.0036975,           0.0031287,           0.0031287,           0.0031287
                 205,            0.048639,             0.11746,           0.0013393,             0.87969,             0.79597,              0.8476,             0.44154,            0.047316,             0.11242,            0.003798,           0.0030888,           0.0030888,           0.0030888
                 206,            0.047826,             0.11514,           0.0014035,             0.87787,             0.80057,              0.8513,             0.44549,            0.046606,             0.11103,           0.0038638,           0.0030491,           0.0030491,           0.0030491
                 207,            0.048173,             0.11765,           0.0013468,             0.87525,             0.79986,             0.85033,             0.43764,            0.047221,             0.11194,           0.0046488,           0.0030097,           0.0030097,           0.0030097
                 208,            0.047313,             0.11011,           0.0013439,             0.83679,              0.8235,             0.85659,              0.4486,            0.046384,             0.11067,           0.0040742,           0.0029706,           0.0029706,           0.0029706
                 209,             0.04747,             0.11366,           0.0012007,             0.89561,             0.79367,             0.85265,             0.43898,             0.04747,             0.11296,           0.0039264,           0.0029318,           0.0029318,           0.0029318
                 210,            0.048156,             0.11297,            0.001338,             0.85911,             0.82503,             0.84496,             0.43227,            0.046973,             0.11248,           0.0038235,           0.0028932,           0.0028932,           0.0028932
                 211,            0.048419,             0.11407,            0.001355,             0.94168,             0.78131,              0.8605,             0.43749,            0.046353,             0.11136,           0.0040288,            0.002855,            0.002855,            0.002855
                 212,            0.048799,             0.11328,           0.0012869,             0.90186,              0.8115,             0.85632,             0.43596,            0.046678,             0.11241,           0.0042984,            0.002817,            0.002817,            0.002817
                 213,            0.047712,             0.11312,           0.0012944,             0.87113,             0.80527,             0.85483,             0.43531,            0.046631,             0.11248,            0.003752,           0.0027793,           0.0027793,           0.0027793
                 214,            0.048127,             0.11836,           0.0012411,             0.88829,             0.79137,             0.83997,             0.42592,            0.047168,             0.11249,           0.0041854,           0.0027419,           0.0027419,           0.0027419
                 215,            0.049742,             0.12082,           0.0012892,             0.86712,              0.8146,             0.85352,             0.43512,            0.046791,             0.11178,            0.003683,           0.0027048,           0.0027048,           0.0027048
                 216,            0.047749,             0.12183,           0.0014005,             0.92098,             0.77768,             0.85253,             0.45232,             0.04647,             0.11153,           0.0036766,           0.0026681,           0.0026681,           0.0026681
                 217,             0.04535,             0.10778,           0.0013114,             0.90679,             0.80192,             0.85671,             0.45014,            0.046905,             0.11373,           0.0038279,           0.0026316,           0.0026316,           0.0026316
                 218,            0.047728,             0.10877,           0.0013824,             0.88595,             0.78986,             0.84752,             0.43872,            0.047043,             0.11108,           0.0036634,           0.0025954,           0.0025954,           0.0025954
                 219,             0.04688,             0.10779,            0.001186,             0.92852,             0.77038,             0.84661,             0.43302,             0.04705,             0.11098,           0.0039697,           0.0025596,           0.0025596,           0.0025596
                 220,            0.048106,             0.11713,           0.0011624,             0.84465,             0.81071,             0.83791,             0.42811,            0.047045,              0.1119,           0.0045055,           0.0025241,           0.0025241,           0.0025241
                 221,            0.047521,             0.11486,           0.0011424,              0.8855,             0.79655,             0.84611,             0.44186,            0.046603,             0.11277,           0.0043819,           0.0024889,           0.0024889,           0.0024889
                 222,            0.046119,             0.10742,            0.001155,             0.87709,             0.80279,             0.84467,             0.44043,            0.046649,             0.11177,            0.004495,           0.0024541,           0.0024541,           0.0024541
                 223,            0.049106,             0.11618,           0.0012293,             0.87005,             0.79913,             0.84777,             0.44394,            0.046434,             0.11032,           0.0039302,           0.0024195,           0.0024195,           0.0024195
                 224,            0.048787,             0.11615,             0.00129,             0.89694,             0.78703,             0.84861,             0.43975,            0.046907,             0.11287,           0.0037727,           0.0023854,           0.0023854,           0.0023854
                 225,            0.046799,             0.11344,           0.0010112,             0.90242,             0.80325,             0.85984,             0.43957,            0.046807,             0.11224,           0.0035032,           0.0023515,           0.0023515,           0.0023515
                 226,            0.048361,             0.11413,           0.0011686,             0.89558,             0.80441,             0.84989,             0.44641,            0.046912,             0.11205,           0.0044336,            0.002318,            0.002318,            0.002318
                 227,            0.046425,             0.11113,           0.0011984,             0.88733,             0.80291,             0.85568,             0.44085,            0.047257,             0.10972,           0.0043068,           0.0022849,           0.0022849,           0.0022849
                 228,            0.046978,             0.11068,           0.0012089,             0.87889,             0.80617,             0.85569,             0.43812,            0.046321,             0.10989,           0.0043547,           0.0022521,           0.0022521,           0.0022521
                 229,            0.048278,             0.11596,           0.0011185,             0.90552,             0.79145,             0.84297,              0.4475,            0.046611,             0.11127,           0.0041118,           0.0022196,           0.0022196,           0.0022196
                 230,            0.047215,             0.11436,           0.0011604,             0.86142,             0.83129,             0.85802,             0.44423,             0.04682,             0.11166,           0.0042314,           0.0021876,           0.0021876,           0.0021876
                 231,            0.046861,             0.11045,           0.0012398,             0.89619,             0.78527,             0.85607,             0.44323,            0.046339,             0.11152,           0.0038289,           0.0021558,           0.0021558,           0.0021558
                 232,            0.048008,             0.11501,            0.001096,              0.8947,             0.80319,              0.8631,             0.44497,            0.046341,             0.10958,           0.0036139,           0.0021245,           0.0021245,           0.0021245
                 233,            0.047681,             0.11692,           0.0012051,             0.86589,             0.78865,             0.82595,             0.43242,            0.046893,             0.11267,           0.0043003,           0.0020935,           0.0020935,           0.0020935
                 234,            0.048436,             0.11229,           0.0011062,             0.87073,             0.80883,             0.85081,             0.44385,            0.046644,             0.11184,           0.0030261,           0.0020629,           0.0020629,           0.0020629
                 235,             0.04809,             0.11725,           0.0011828,             0.86293,             0.79196,              0.8369,             0.44021,            0.046713,             0.11384,           0.0034278,           0.0020327,           0.0020327,           0.0020327
                 236,            0.048329,             0.11594,            0.001208,             0.89106,             0.79828,             0.85253,             0.43971,            0.047133,             0.11209,           0.0036253,           0.0020028,           0.0020028,           0.0020028
                 237,            0.047564,             0.12034,           0.0011923,             0.88935,             0.80703,             0.85086,             0.44701,            0.046709,             0.11323,           0.0039851,           0.0019734,           0.0019734,           0.0019734
                 238,            0.046781,              0.1143,           0.0011635,             0.87756,             0.80106,             0.84874,              0.4463,            0.046448,             0.11131,           0.0037149,           0.0019443,           0.0019443,           0.0019443
                 239,            0.048092,             0.11385,           0.0013798,             0.91379,             0.79155,             0.85681,             0.44306,            0.046602,             0.11134,           0.0043212,           0.0019156,           0.0019156,           0.0019156
                 240,            0.047751,             0.11048,           0.0012222,             0.89008,             0.80043,             0.85822,             0.44048,            0.046425,             0.11191,            0.004334,           0.0018873,           0.0018873,           0.0018873
                 241,            0.048548,             0.11843,           0.0012032,             0.89281,             0.79241,             0.84738,             0.43511,            0.046791,              0.1123,           0.0036994,           0.0018594,           0.0018594,           0.0018594
                 242,            0.045364,               0.113,           0.0010781,             0.93549,             0.78757,             0.85912,             0.45162,            0.046512,             0.11164,           0.0042774,           0.0018319,           0.0018319,           0.0018319
                 243,            0.046232,             0.11263,          0.00093974,             0.88426,             0.78545,              0.8408,             0.44488,            0.046531,             0.11386,            0.003945,           0.0018048,           0.0018048,           0.0018048
                 244,            0.047669,             0.11659,          0.00087772,             0.90342,             0.78917,             0.84101,             0.44619,            0.046319,             0.11308,           0.0040818,           0.0017781,           0.0017781,           0.0017781
                 245,            0.046492,             0.10924,           0.0013293,             0.92372,             0.76782,             0.84436,             0.43877,            0.046533,             0.11229,           0.0039011,           0.0017519,           0.0017519,           0.0017519
                 246,            0.046717,             0.11308,           0.0010735,             0.90567,              0.7849,             0.85219,             0.44245,            0.046698,             0.11156,           0.0038809,            0.001726,            0.001726,            0.001726
                 247,            0.046485,             0.11345,           0.0010583,             0.89446,             0.79436,              0.8436,             0.44835,            0.046354,             0.11272,           0.0045849,           0.0017005,           0.0017005,           0.0017005
                 248,            0.048894,             0.11795,           0.0012996,             0.87991,             0.78919,             0.83131,             0.44091,             0.04682,             0.11325,           0.0045349,           0.0016755,           0.0016755,           0.0016755
                 249,            0.047161,             0.10619,           0.0011289,             0.87401,             0.80292,              0.8434,             0.44697,            0.046302,              0.1105,           0.0039717,           0.0016509,           0.0016509,           0.0016509
                 250,            0.047551,             0.11773,           0.0011707,             0.90742,             0.79752,             0.85277,             0.43481,            0.046519,              0.1111,           0.0040222,           0.0016267,           0.0016267,           0.0016267
                 251,            0.047735,             0.11416,          0.00099189,             0.91743,             0.80979,             0.86337,             0.43917,            0.046756,             0.11211,            0.004613,           0.0016029,           0.0016029,           0.0016029
                 252,            0.047612,             0.11448,           0.0011707,             0.89256,             0.80181,             0.84919,             0.43909,            0.047023,             0.11096,           0.0036657,           0.0015795,           0.0015795,           0.0015795
                 253,            0.048867,             0.12126,            0.001049,             0.90629,             0.79256,             0.85639,             0.44257,            0.046738,             0.11304,           0.0037823,           0.0015566,           0.0015566,           0.0015566
                 254,            0.045608,             0.11031,           0.0010731,             0.89698,             0.79949,             0.85006,             0.45117,            0.046214,             0.11123,           0.0044017,           0.0015341,           0.0015341,           0.0015341
                 255,            0.045367,             0.10923,           0.0011682,             0.92198,              0.7732,             0.84264,             0.44247,            0.046561,             0.11205,           0.0037566,           0.0015121,           0.0015121,           0.0015121
                 256,            0.046178,             0.11006,           0.0009968,             0.88489,             0.80794,             0.85774,             0.45302,            0.046883,             0.11191,           0.0041023,           0.0014905,           0.0014905,           0.0014905
                 257,            0.044968,             0.10877,           0.0011099,             0.89082,             0.80983,             0.86103,             0.44253,            0.046554,             0.11214,            0.003368,           0.0014693,           0.0014693,           0.0014693
                 258,            0.046923,             0.11364,           0.0011233,             0.88083,             0.81092,             0.85088,             0.44488,            0.046419,             0.11208,           0.0036383,           0.0014486,           0.0014486,           0.0014486
                 259,            0.048378,             0.11649,           0.0013148,             0.87788,             0.81178,             0.85711,             0.45437,            0.046309,             0.10987,           0.0038163,           0.0014283,           0.0014283,           0.0014283
                 260,            0.046814,              0.1116,           0.0010177,             0.91401,             0.78059,             0.84043,             0.43654,             0.04615,              0.1124,           0.0039011,           0.0014084,           0.0014084,           0.0014084
                 261,            0.047435,             0.11018,           0.0012025,             0.90338,             0.80943,               0.857,             0.44677,            0.046526,             0.11085,           0.0040404,            0.001389,            0.001389,            0.001389
                 262,            0.047518,             0.11523,           0.0010937,             0.86972,             0.81969,             0.85485,             0.44763,            0.046233,             0.11043,           0.0034741,           0.0013701,           0.0013701,           0.0013701
                 263,            0.046194,             0.11309,          0.00099164,              0.9128,              0.7882,             0.84985,             0.44049,            0.046594,             0.11278,           0.0038318,           0.0013516,           0.0013516,           0.0013516
                 264,            0.047102,             0.11306,           0.0010915,             0.88752,             0.79448,             0.85434,              0.4532,            0.045623,             0.11246,           0.0041267,           0.0013336,           0.0013336,           0.0013336
                 265,            0.046806,             0.11163,           0.0011137,             0.88094,             0.82024,             0.86229,             0.44926,            0.045948,             0.11083,           0.0039937,            0.001316,            0.001316,            0.001316
                 266,            0.046026,             0.11366,           0.0010684,             0.91862,              0.7717,             0.84725,              0.4495,            0.046296,             0.11181,           0.0041648,           0.0012989,           0.0012989,           0.0012989
                 267,            0.048508,             0.11783,           0.0010216,             0.92177,             0.79075,             0.86225,             0.45138,            0.046088,             0.11092,           0.0040612,           0.0012822,           0.0012822,           0.0012822
                 268,            0.046582,              0.1117,           0.0013492,             0.89818,              0.8139,             0.85984,             0.44266,            0.046539,             0.11005,           0.0038117,            0.001266,            0.001266,            0.001266
                 269,            0.047016,             0.11328,           0.0010243,              0.9144,             0.79529,             0.85314,              0.4487,            0.046445,             0.11109,           0.0045784,           0.0012503,           0.0012503,           0.0012503
                 270,            0.048188,             0.11626,           0.0010261,             0.88206,             0.82011,             0.85423,              0.4467,            0.046141,             0.11216,           0.0041764,            0.001235,            0.001235,            0.001235
                 271,            0.046235,             0.11289,          0.00098726,             0.86888,             0.81123,             0.85019,             0.44186,            0.046296,             0.11168,           0.0039362,           0.0012202,           0.0012202,           0.0012202
                 272,            0.046975,             0.10981,           0.0013282,              0.8886,             0.80525,             0.84455,             0.44631,            0.046339,             0.11392,           0.0045124,           0.0012059,           0.0012059,           0.0012059
                 273,             0.04671,             0.11434,            0.001033,              0.9093,             0.80712,             0.86117,             0.45969,            0.045931,             0.11103,            0.004596,           0.0011921,           0.0011921,           0.0011921
                 274,            0.047741,             0.11813,          0.00082988,             0.87016,              0.8088,             0.85826,             0.44422,            0.046204,             0.11201,           0.0043483,           0.0011787,           0.0011787,           0.0011787
                 275,            0.047611,             0.11353,           0.0010878,             0.88899,             0.82451,             0.85044,             0.44951,            0.046222,             0.10941,           0.0043552,           0.0011658,           0.0011658,           0.0011658
                 276,            0.047933,             0.11831,          0.00092076,              0.8759,             0.82284,             0.85465,             0.44851,            0.046057,             0.11121,           0.0043671,           0.0011533,           0.0011533,           0.0011533
                 277,            0.047348,             0.11908,          0.00098108,             0.89503,             0.80252,             0.85361,             0.44832,            0.045971,             0.11232,           0.0038477,           0.0011414,           0.0011414,           0.0011414
                 278,            0.046137,             0.11528,           0.0010753,             0.90248,             0.79099,             0.84337,             0.44307,            0.046023,             0.11419,           0.0039469,           0.0011299,           0.0011299,           0.0011299
                 279,            0.047261,             0.11543,           0.0010392,             0.89457,             0.80477,             0.84878,             0.44726,            0.046129,             0.11251,           0.0046699,           0.0011189,           0.0011189,           0.0011189
                 280,             0.04535,             0.11206,            0.001293,             0.91331,             0.79476,             0.84998,             0.44211,             0.04611,             0.10905,           0.0037444,           0.0011084,           0.0011084,           0.0011084
                 281,            0.046439,             0.10915,          0.00094573,             0.88951,             0.81755,             0.85897,               0.453,            0.046205,             0.11129,           0.0041371,           0.0010983,           0.0010983,           0.0010983
                 282,            0.045859,             0.10866,          0.00089725,             0.89356,             0.79672,             0.84827,             0.44615,            0.046636,             0.11249,           0.0042307,           0.0010888,           0.0010888,           0.0010888
                 283,            0.045866,             0.11036,           0.0013379,             0.92319,             0.79109,             0.85176,             0.44767,            0.046255,             0.11108,            0.004537,           0.0010797,           0.0010797,           0.0010797
                 284,            0.046449,             0.10688,            0.001257,             0.91397,             0.80894,             0.86267,             0.45139,            0.046105,             0.11129,           0.0041599,           0.0010711,           0.0010711,           0.0010711
                 285,             0.04598,              0.1141,           0.0012646,              0.9032,             0.80144,             0.85075,             0.45246,            0.045851,             0.11148,           0.0042576,            0.001063,            0.001063,            0.001063
                 286,            0.047098,             0.12195,           0.0011402,             0.90345,             0.78741,             0.84396,              0.4442,            0.046326,             0.11287,           0.0038106,           0.0010554,           0.0010554,           0.0010554
                 287,            0.046531,             0.11373,           0.0012765,             0.91043,             0.79443,             0.85651,             0.44252,            0.046225,             0.10983,           0.0031015,           0.0010483,           0.0010483,           0.0010483
                 288,            0.045289,             0.10565,          0.00096479,             0.90569,             0.78849,              0.8454,             0.44699,            0.046398,             0.11203,           0.0047051,           0.0010416,           0.0010416,           0.0010416
                 289,            0.046031,             0.11275,           0.0010521,             0.91019,             0.80565,             0.86038,             0.44928,             0.04627,             0.11195,            0.003952,           0.0010355,           0.0010355,           0.0010355
                 290,            0.047646,               0.115,           0.0011122,             0.91002,             0.80912,             0.85545,             0.45075,            0.045679,             0.11161,           0.0049814,           0.0010298,           0.0010298,           0.0010298
                 291,            0.045659,             0.10983,           0.0011116,             0.88334,             0.80537,             0.85718,             0.44982,            0.046192,             0.11164,           0.0039151,           0.0010247,           0.0010247,           0.0010247
                 292,            0.047905,             0.11372,          0.00099489,             0.85806,             0.82245,             0.85176,             0.44199,            0.046221,             0.11054,           0.0040099,             0.00102,             0.00102,             0.00102
                 293,            0.047789,             0.11555,          0.00099633,              0.8975,             0.78655,             0.84061,             0.44876,            0.046005,             0.11177,           0.0038456,           0.0010158,           0.0010158,           0.0010158
                 294,            0.045837,             0.11014,          0.00089614,             0.90222,             0.80448,             0.85799,             0.45596,            0.046121,             0.11095,           0.0045173,           0.0010121,           0.0010121,           0.0010121
                 295,            0.046391,             0.11309,            0.001183,             0.88473,             0.80682,             0.84713,             0.44773,            0.046371,             0.11063,           0.0042982,           0.0010089,           0.0010089,           0.0010089
                 296,            0.046091,             0.11219,          0.00098608,             0.88728,             0.81129,             0.84831,             0.44559,            0.046376,             0.11095,           0.0043924,           0.0010062,           0.0010062,           0.0010062
                 297,            0.046365,              0.1133,           0.0010515,             0.93467,             0.76527,             0.84289,             0.44668,            0.046275,             0.11077,           0.0043118,           0.0010039,           0.0010039,           0.0010039
                 298,            0.047389,             0.11161,           0.0011582,             0.90071,             0.79634,             0.84158,             0.45139,            0.046322,             0.11114,           0.0039612,           0.0010022,           0.0010022,           0.0010022
                 299,            0.048802,             0.11976,          0.00091632,              0.8887,             0.79576,             0.85494,              0.4481,            0.046211,             0.11145,            0.004581,            0.001001,            0.001001,            0.001001
